sex,_agedays,_bmi_l,_bmi_m,_bmi_s,_tsf_l,_tsf_m,_tsf_s,_ssf_l,_ssf_m,_ssf_s,_armc_l,_armc_m,_armc_s,_headc_l,_headc_m,_headc_s,_wei_l,_wei_m,_wei_s,_len_l,_len_m,_len_s,_denom,_len,_wfl_l,_wfl_m,_wfl_s
1,129,-0.089100003,17.198699951,0.0835599974,-0.0206,9.5396003723,0.1740500033,-0.333299994,7.453499794,0.1711400002,0.3379000127,13.875900269,0.0753400028,1,41.868000031,0.0285899993,0.1512999982,7.1325001717,0.1124600023,1,64.400596619,0.0324300006,forage,,,,
1,130,-0.091300003,17.203800201,0.08354,-0.0211,9.5333003998,0.1742399931,-0.334100008,7.4475998878,0.1711599976,0.3366000056,13.884699821,0.0753500015,1,41.899700165,0.0285800006,0.1508000046,7.1500000954,0.1123699993,1,64.469703674,0.0324099995,forage,,,,
1,131,-0.093500003,17.208900452,0.0835099965,-0.0217,9.5270996094,0.1744199991,-0.334800005,7.4416999817,0.1711799949,0.3352999985,13.893400192,0.0753699988,1,41.931301117,0.0285700001,0.1501999944,7.1673998833,0.1122900024,1,64.538299561,0.0323899984,forage,,,,
1,132,-0.095700003,17.21380043,0.0834800005,-0.0222,9.5207996368,0.1746100038,-0.335599989,7.4358000755,0.1712100059,0.3339999914,13.902000427,0.0753799975,1,41.96269989,0.0285599995,0.1497000009,7.1845998764,0.1121999994,1,64.6065979,0.0323799998,forage,,,,
1,133,-0.097900003,17.218700409,0.083449997,-0.022700001,9.5144996643,0.1747999936,-0.336299986,7.4299998283,0.1712300032,0.3327000141,13.910499573,0.0754000023,1,41.993900299,0.0285500009,0.1492000073,7.2017998695,0.1121200025,1,64.67440033,0.0323599987,forage,,,,
1,134,-0.100000001,17.223400116,0.083420001,-0.0233,9.5081996918,0.1749899983,-0.337099999,7.4240999222,0.1712500006,0.331400007,13.918999672,0.075410001,1,42.024898529,0.0285400003,0.1486999989,7.2188000679,0.1120399982,1,64.741798401,0.0323400013,forage,,,,
1,135,-0.102200001,17.228099823,0.0834000036,-0.023800001,9.5017995834,0.1751700044,-0.337799996,7.4183001518,0.1712799966,0.3300999999,13.927300453,0.0754199997,1,42.055698395,0.0285299998,0.1481000036,7.2357001305,0.1119600013,1,64.808799744,0.0323200002,forage,,,,
1,136,-0.1043,17.232599258,0.0833700001,-0.0244,9.4954004288,0.1753599942,-0.33860001,7.4124999046,0.171299994,0.3289000094,13.935600281,0.075439997,1,42.086399078,0.0285199992,0.1475999951,7.2525000572,0.111879997,1,64.87550354,0.0322999991,forage,,,,
1,137,-0.106399998,17.236999512,0.0833399966,-0.024900001,9.4890003204,0.1755400002,-0.339300007,7.4067001343,0.1713200063,0.3276000023,13.943799973,0.0754500031,1,42.116798401,0.0285100006,0.1471000016,7.2691998482,0.1118000001,1,64.941703796,0.0322900005,forage,,,,
1,138,-0.108499996,17.241399765,0.0833199993,-0.0254,9.4826002121,0.1757300049,-0.340000004,7.4008998871,0.1713500023,0.3264000118,13.951899529,0.0754700005,1,42.147098541,0.0285,0.1465999931,7.2857999802,0.1117200032,1,65.007499695,0.0322699994,forage,,,,
1,139,-0.110600002,17.245599747,0.0832900032,-0.025900001,9.476099968,0.175909996,-0.340799987,7.3951997757,0.1713699996,0.3251000047,13.960000038,0.0754799992,1,42.177200317,0.0284899995,0.1460999995,7.3022999763,0.1116499975,1,65.072998047,0.0322499983,forage,,,,
1,140,-0.1127,17.249700546,0.0832599998,-0.0265,9.4696998596,0.1760900021,-0.341500014,7.3894000053,0.171389997,0.3239000142,13.967900276,0.0754899979,1,42.207099915,0.0284800008,0.145600006,7.3186998367,0.1115799993,1,65.138000488,0.0322300009,forage,,,,
1,141,-0.114699997,17.253700256,0.0832400024,-0.027000001,9.4631004333,0.1762699932,-0.342200011,7.383699894,0.171419993,0.3226000071,13.975799561,0.0755100027,1,42.236801147,0.0284700003,0.1450999975,7.3350000381,0.1115000024,1,65.202697754,0.0322199985,forage,,,,
1,142,-0.116800003,17.257600784,0.0832099989,-0.0275,9.4566001892,0.1764499992,-0.342999995,7.3779997826,0.1714400053,0.3213999867,13.983599663,0.0755200014,1,42.266399384,0.0284599997,0.144600004,7.3512001038,0.1114299968,1,65.267097473,0.0322000012,forage,,,,
1,143,-0.118799999,17.261499405,0.0831900015,-0.028000001,9.4500999451,0.1766300052,-0.343699992,7.372300148,0.1714600027,0.3201999962,13.991299629,0.07553,1,42.295700073,0.0284499992,0.1440999955,7.3673000336,0.1113699973,1,65.331001282,0.0321800001,forage,,,,
1,144,-0.120800003,17.265199661,0.0831599981,-0.0285,9.4434995651,0.1768099964,-0.344399989,7.3666000366,0.17148,0.3190000057,13.998900414,0.0755499974,1,42.324901581,0.0284400005,0.1436000019,7.3832998276,0.1112999991,1,65.394599915,0.0321700014,forage,,,,
1,145,-0.122900002,17.268800735,0.0831400007,-0.028999999,9.4368000031,0.1769900024,-0.345099986,7.361000061,0.1715099961,0.3176999986,14.006500244,0.0755600035,1,42.354000092,0.0284299999,0.1430999935,7.3991999626,0.1112300009,1,65.457901001,0.0321500003,forage,,,,
1,146,-0.124899998,17.27230072,0.0831099972,-0.0295,9.4301996231,0.1771699935,-0.345800012,7.3552999496,0.1715299934,0.3165000081,14.013999939,0.0755700022,1,42.382801056,0.0284199994,0.1425999999,7.4149999619,0.1111700013,1,65.520797729,0.0321400017,forage,,,,
1,147,-0.126900002,17.275699615,0.0830899999,-0.029999999,9.423500061,0.1773400009,-0.346599996,7.3496999741,0.1715500057,0.3152999878,14.021400452,0.0755899996,1,42.411499023,0.0284100007,0.1421000063,7.4306998253,0.1111100018,1,65.583396912,0.0321200006,forage,,,,
1,148,-0.128800005,17.279100418,0.0830599964,-0.0305,9.4167995453,0.1775200069,-0.347299993,7.3440999985,0.171570003,0.3140999973,14.028699875,0.0755999982,1,42.439998627,0.0284000002,0.1415999979,7.4463000298,0.1110400036,1,65.645599365,0.0320999995,forage,,,,
1,149,-0.130799994,17.282300949,0.083039999,-0.030999999,9.4100999832,0.1776899993,-0.34799999,7.3385000229,0.1715999991,0.3129000068,14.035900116,0.0756099969,1,42.468399048,0.0283899996,0.1411000043,7.4618000984,0.1109799966,1,65.707496643,0.0320900008,forage,,,,
1,150,-0.132799998,17.285400391,0.0830200016,-0.031500001,9.4034004211,0.1778700054,-0.348699987,7.3329000473,0.1716199964,0.3116999865,14.043100357,0.0756300017,1,42.496498108,0.0283899996,0.1405999959,7.4772000313,0.1109199971,1,65.768997192,0.0320699997,forage,,,,
1,151,-0.1347,17.288499832,0.0829899982,-0.032000002,9.3965997696,0.1780399978,-0.349400014,7.3273000717,0.1716399938,0.3106000125,14.050200462,0.0756400004,1,42.524600983,0.0283799991,0.1401000023,7.4924998283,0.1108700037,1,65.830299377,0.032060001,forage,,,,
1,152,-0.136600003,17.291400909,0.0829700008,-0.032499999,9.3898000717,0.1782100052,-0.350100011,7.3218002319,0.171660006,0.3093999922,14.057200432,0.0756499991,1,42.552398682,0.0283700004,0.1395999938,7.5076999664,0.1108099967,1,65.891197205,0.03204,forage,,,,
1,153,-0.138600007,17.294300079,0.0829500034,-0.033,9.382900238,0.1783799976,-0.350899994,7.3161997795,0.1716800034,0.3082000017,14.064200401,0.0756699964,1,42.580101013,0.0283599999,0.1391000003,7.5227999687,0.1107499972,1,65.951797485,0.0320300013,forage,,,,
1,154,-0.140499994,17.297000885,0.08292,-0.033500001,9.3760995865,0.178550005,-0.351599991,7.3106999397,0.1717099994,0.3070000112,14.071000099,0.0756800026,1,42.607601166,0.0283499993,0.1386999935,7.537899971,0.1106999964,1,66.01210022,0.0320100002,forage,,,,
1,155,-0.142399997,17.299699783,0.0829000026,-0.034000002,9.3691997528,0.1787199974,-0.352299988,7.3052000999,0.1717299968,0.3059000075,14.077799797,0.0756900012,1,42.634899139,0.0283499993,0.1381999999,7.5528001785,0.110650003,1,66.072097778,0.0320000015,forage,,,,
1,156,-0.144299999,17.3022995,0.0828799978,-0.034499999,9.3622999191,0.1788900048,-0.352999985,7.2996997833,0.1717499942,0.3046999872,14.084500313,0.0756999999,1,42.662101746,0.0283400007,0.1377000064,7.5676999092,0.1105900034,1,66.131698608,0.0319800004,forage,,,,
1,157,-0.146200001,17.304800034,0.0828500018,-0.034899998,9.3554000854,0.1790599972,-0.353700012,7.2941999435,0.1717700064,0.3036000133,14.091199875,0.0757199973,1,42.689201355,0.0283300001,0.1371999979,7.5823998451,0.1105400026,1,66.191101074,0.0319700018,forage,,,,
1,158,-0.148000002,17.307199478,0.0828299969,-0.035399999,9.348400116,0.1792300045,-0.354400009,7.2887001038,0.1717900038,0.3023999929,14.097700119,0.0757300034,1,42.715999603,0.0283199996,0.136800006,7.597099781,0.1104900017,1,66.250198364,0.0319599994,forage,,,,
1,159,-0.149900004,17.309499741,0.0828099996,-0.0359,9.3415002823,0.1793899983,-0.355100006,7.2832999229,0.1718199998,0.3012999892,14.104200363,0.0757400021,1,42.742698669,0.0283199996,0.1362999976,7.611700058,0.1104400009,1,66.308898926,0.0319399983,forage,,,,
1,160,-0.151800007,17.311700821,0.0827900022,-0.036400001,9.3345003128,0.1795600057,-0.355800003,7.2778000832,0.1718399972,0.3000999987,14.110699654,0.0757500008,1,42.769298553,0.0283100009,0.135800004,7.6262001991,0.1103999987,1,66.367401123,0.0319299996,forage,,,,
1,161,-0.153600007,17.313899994,0.0827699974,-0.036800001,9.3275003433,0.1797199994,-0.3565,7.2723999023,0.1718599945,0.298999995,14.116999626,0.0757699981,1,42.795700073,0.0283000004,0.1353999972,7.6406002045,0.1103499979,1,66.425598145,0.0319099985,forage,,,,
1,162,-0.155399993,17.315999985,0.0827500001,-0.037300002,9.3205003738,0.1798799932,-0.357199997,7.2670001984,0.1718800068,0.2978999913,14.123299599,0.0757799968,1,42.821899414,0.0282899998,0.1349000037,7.6550002098,0.1103100032,1,66.48349762,0.0318999998,forage,,,,
1,163,-0.157299995,17.318000793,0.0827199966,-0.037799999,9.3134002686,0.1800500005,-0.357899994,7.2616000175,0.1719000041,0.2967000008,14.129500389,0.0757900029,1,42.847999573,0.0282899998,0.1343999952,7.6691999435,0.1102600023,1,66.54119873,0.0318900011,forage,,,,
1,164,-0.159099996,17.319900513,0.0826999992,-0.0383,9.3064002991,0.1802099943,-0.358599991,7.2561998367,0.1719200015,0.295599997,14.135700226,0.0758000016,1,42.874000549,0.0282799993,0.1340000033,7.6834001541,0.1102200001,1,66.598503113,0.0318700001,forage,,,,
1,165,-0.160899997,17.321800232,0.0826800019,-0.038699999,9.2993001938,0.180370003,-0.359200001,7.2508997917,0.1719499975,0.2944999933,14.141799927,0.0758100003,1,42.899700165,0.0282700006,0.1334999949,7.6975002289,0.110179998,1,66.655601501,0.0318600014,forage,,,,
1,166,-0.162699997,17.32349968,0.082659997,-0.0392,9.2922000885,0.1805299968,-0.359899998,7.2455000877,0.1719699949,0.2933999896,14.147800446,0.0758299977,1,42.92539978,0.0282700006,0.133100003,7.7115001678,0.1101299971,1,66.712501526,0.031849999,forage,,,,
1,167,-0.164499998,17.325199127,0.0826399997,-0.0396,9.2850999832,0.1806900054,-0.360599995,7.2402000427,0.1719900072,0.2922999859,14.153800011,0.0758399963,1,42.950901031,0.0282600001,0.1325999945,7.7255001068,0.1100900024,1,66.769096375,0.0318300016,forage,,,,
1,168,-0.166299999,17.326799393,0.0826200023,-0.040100001,9.2779998779,0.1808499992,-0.361299992,7.2348999977,0.1720100045,0.291200012,14.159700394,0.0758500025,1,42.976200104,0.0282499995,0.1322000027,7.73939991,0.1100500003,1,66.825401306,0.0318199992,forage,,,,
1,169,-0.167999998,17.328399658,0.0825999975,-0.040600002,9.2708997726,0.1809999943,-0.361999989,7.2295999527,0.1720300019,0.2901000082,14.165499687,0.0758600011,1,43.001399994,0.0282499995,0.1316999942,7.7532000542,0.1100199968,1,66.881500244,0.0318100005,forage,,,,
1,170,-0.169799998,17.329900742,0.0825800002,-0.041000001,9.2637996674,0.1811600029,-0.362699986,7.2242999077,0.1720499992,0.2890000045,14.171299934,0.0758699998,1,43.02640152,0.0282400008,0.1313000023,7.7669000626,0.109980002,1,66.937301636,0.0318000019,forage,,,,
1,171,-0.171499997,17.331300735,0.0825600028,-0.041499998,9.2566003799,0.181309998,-0.363400012,7.2189998627,0.1720699966,0.2879000008,14.177000046,0.0758799985,1,43.051300049,0.0282300003,0.1307999939,7.7804999352,0.1099399999,1,66.992996216,0.0317899995,forage,,,,
1,172,-0.173299998,17.33259964,0.082539998,-0.041900001,9.2495002747,0.1814700067,-0.363999993,7.2136998177,0.1720999926,0.2867999971,14.182600021,0.0758899972,1,43.076099396,0.0282300003,0.130400002,7.7940998077,0.1099099964,1,67.048301697,0.0317699984,forage,,,,
1,173,-0.174999997,17.333799362,0.0825200006,-0.042399999,9.2423000336,0.1816200018,-0.36469999,7.2084999084,0.1721200049,0.2856999934,14.188199997,0.075910002,1,43.100700378,0.0282199997,0.1298999935,7.8076000214,0.1098700017,1,67.103500366,0.0317599997,forage,,,,
1,174,-0.176799998,17.334999084,0.0825000033,-0.042800002,9.2350997925,0.1817699969,-0.365399987,7.2032999992,0.1721400023,0.2847000062,14.193699837,0.0759200007,1,43.125198364,0.0282199997,0.1295000017,7.8210000992,0.1098399982,1,67.158401489,0.031750001,forage,,,,
1,175,-0.178499997,17.336099625,0.0824799985,-0.043299999,9.2278995514,0.1819200069,-0.366100013,7.19810009,0.1721599996,0.2836000025,14.199199677,0.0759299994,1,43.149501801,0.0282099992,0.1289999932,7.834400177,0.1098000035,1,67.21320343,0.0317399986,forage,,,,
1,176,-0.180199996,17.337099075,0.0824600011,-0.043699998,9.2208003998,0.182070002,-0.36680001,7.1929001808,0.172179997,0.2824999988,14.204600334,0.075939998,1,43.173698425,0.0282000005,0.1286000013,7.847700119,0.10977,1,67.267700195,0.0317299999,forage,,,,
1,177,-0.181899995,17.338100433,0.0824399963,-0.044100001,9.2135000229,0.182219997,-0.367399991,7.1876997948,0.1721999943,0.2813999951,14.209899902,0.0759499967,1,43.197799683,0.0282000005,0.1281999946,7.8608999252,0.1097399965,1,67.321899414,0.0317099988,forage,,,,
1,178,-0.183599994,17.339000702,0.0824199989,-0.044599999,9.2062997818,0.182370007,-0.368099988,7.1824998856,0.1722200066,0.280400008,14.215200424,0.0759600028,1,43.221698761,0.02819,0.127700001,7.8741002083,0.1097100005,1,67.375999451,0.0317000002,forage,,,,
1,179,-0.185299993,17.339799881,0.0824100003,-0.045000002,9.1990995407,0.1825100034,-0.368800014,7.1772999763,0.1722400039,0.2793000042,14.220499992,0.0759700015,1,43.245498657,0.02819,0.1272999942,7.8871002197,0.109679997,1,67.429901123,0.0316900015,forage,,,,
1,180,-0.187000006,17.34059906,0.0823900029,-0.045499999,9.1919002533,0.1826599985,-0.369399995,7.1722002029,0.1722600013,0.2782999873,14.225600243,0.0759800002,1,43.269100189,0.0281799994,0.1269000024,7.9001998901,0.1096500009,1,67.483596802,0.0316799991,forage,,,,
1,181,-0.188600004,17.341199875,0.0823699981,-0.045899998,9.1847000122,0.1827999949,-0.370099992,7.1670999527,0.1722799987,0.2772000134,14.230699539,0.0759899989,1,43.292701721,0.0281799994,0.1263999939,7.9130997658,0.1096199974,1,67.537101746,0.0316700004,forage,,,,
1,182,-0.190300003,17.341899872,0.0823500007,-0.046300001,9.1774997711,0.1829500049,-0.370799989,7.1620001793,0.1723099947,0.2761999965,14.235799789,0.0759999976,1,43.316001892,0.0281700008,0.126000002,7.9260001183,0.1095900014,1,67.590400696,0.0316600017,forage,,,,
1,183,-0.1919,17.342399597,0.0823300034,-0.046799999,9.1702003479,0.1830900013,-0.371399999,7.156899929,0.172330007,0.2750999928,14.240799904,0.0760100037,1,43.339298248,0.0281700008,0.1255999953,7.9388999939,0.1095699966,1,67.643501282,0.0316499993,forage,,,,
1,184,-0.193599999,17.342899323,0.0823099986,-0.047200002,9.1630001068,0.1832299978,-0.372099996,7.1518001556,0.1723500043,0.2741000056,14.245800018,0.076030001,1,43.362400055,0.0281600002,0.1251000017,7.9516000748,0.1095400006,1,67.696403503,0.0316400006,forage,,,,
1,185,-0.195199996,17.343299866,0.0822999999,-0.047600001,9.1556997299,0.1833699942,-0.372799993,7.1466999054,0.1723700017,0.2730000019,14.250699997,0.0760399997,1,43.385398865,0.0281600002,0.1247000024,7.9643001556,0.1095099971,1,67.749099731,0.0316299982,forage,,,,
1,186,-0.196899995,17.343700409,0.0822800025,-0.048,9.1485004425,0.1835100055,-0.373400003,7.141699791,0.172389999,0.2720000148,14.25549984,0.0760499984,1,43.408298492,0.0281499997,0.1243000031,7.9770002365,0.1094899997,1,67.801696777,0.0316199996,forage,,,,
1,187,-0.198500007,17.343900681,0.0822599977,-0.048500001,9.1413002014,0.1836500019,-0.3741,7.1366000175,0.1724099964,0.2709999979,14.260299683,0.0760599971,1,43.430999756,0.0281499997,0.1238999963,7.9895000458,0.1094600037,1,67.854103088,0.0316100009,forage,,,,
1,188,-0.200100005,17.344100952,0.0822400004,-0.048900001,9.1339998245,0.1837799996,-0.374799997,7.1315999031,0.1724299937,0.2700000107,14.265000343,0.0760700032,1,43.453601837,0.0281399991,0.123499997,8.0020999908,0.1094399989,1,67.906196594,0.0315999985,forage,,,,
1,189,-0.201700002,17.344299316,0.082220003,-0.0493,9.1267995834,0.183919996,-0.375400007,7.1265997887,0.172450006,0.268900007,14.26970005,0.0760800019,1,43.476100922,0.0281399991,0.1230000034,8.0144996643,0.1094200015,1,67.958297729,0.0315899998,forage,,,,
1,190,-0.203299999,17.344400406,0.0822099969,-0.049699999,9.1195001602,0.1840499938,-0.376100004,7.1216001511,0.1724700034,0.2678999901,14.274299622,0.0760900006,1,43.498401642,0.0281300005,0.1225999966,8.0269002914,0.1093999967,1,68.010101318,0.0315800011,forage,,,,
1,191,-0.204899997,17.344400406,0.0821899995,-0.0502,9.1122999191,0.1841900051,-0.376700014,7.1166000366,0.1724900007,0.266900003,14.278900146,0.0760999992,1,43.520599365,0.0281300005,0.1221999973,8.0391998291,0.1093700007,1,68.061798096,0.0315699987,forage,,,,
1,192,-0.206499994,17.344299316,0.0821700022,-0.0506,9.105099678,0.1843200028,-0.377400011,7.1115999222,0.1725099981,0.265899986,14.283399582,0.0761099979,1,43.542701721,0.0281199999,0.121799998,8.0515003204,0.1093500033,1,68.113296509,0.03156,forage,,,,
1,193,-0.208100006,17.344200134,0.0821600035,-0.050999999,9.0978002548,0.1844500005,-0.377999991,7.1066999435,0.1725299954,0.2648999989,14.287899971,0.0761199966,1,43.56470108,0.0281199999,0.1213999987,8.0636997223,0.1093299985,1,68.164703369,0.0315500014,forage,,,,
1,194,-0.209700003,17.343999863,0.0821399987,-0.051399998,9.0906000137,0.1845799983,-0.378699988,7.1017999649,0.1725499928,0.2639000118,14.292300224,0.0761300027,1,43.58649826,0.0281099994,0.1209999993,8.0759000778,0.1093100011,1,68.215797424,0.0315399989,forage,,,,
1,195,-0.211199999,17.343799591,0.0821200013,-0.051800001,9.0832996368,0.184709996,-0.379299998,7.0967998505,0.1725700051,0.2628999949,14.296699524,0.0761300027,1,43.608200073,0.0281099994,0.1206,8.0879001617,0.1092899963,1,68.266899109,0.0315300003,forage,,,,
1,196,-0.212799996,17.343399048,0.0820999965,-0.052200001,9.0761003494,0.184829995,-0.379999995,7.0918998718,0.1725900024,0.2619000077,14.301099777,0.0761400014,1,43.629798889,0.0281000007,0.120099999,8.1000003815,0.109269999,1,68.317703247,0.0315200016,forage,,,,
1,197,-0.214399993,17.343099594,0.0820899978,-0.0526,9.0689001083,0.1849599928,-0.380600005,7.0869998932,0.1726099998,0.2608999908,14.305299759,0.0761500001,1,43.651298523,0.0281000007,0.1196999997,8.1120004654,0.1092500016,1,68.368499756,0.0315200016,forage,,,,
1,198,-0.215900004,17.342599869,0.0820700005,-0.053100001,9.0615997314,0.1850900054,-0.381300002,7.0822000504,0.1726299971,0.2599000037,14.309599876,0.0761599988,1,43.672698975,0.0281000007,0.1193000004,8.1239004135,0.1092400029,1,68.418998718,0.0315099992,forage,,,,
1,199,-0.217399999,17.342100143,0.0820500031,-0.0535,9.054400444,0.1852100044,-0.381900012,7.0773000717,0.1726499945,0.2588999867,14.313699722,0.0761699975,1,43.693901062,0.0280900002,0.118900001,8.1357002258,0.1092199981,1,68.469497681,0.0315000005,forage,,,,
1,200,-0.218999997,17.341600418,0.082039997,-0.0539,9.0472002029,0.1853300035,-0.382600009,7.0724000931,0.1726700068,0.2578999996,14.317899704,0.0761800036,1,43.715000153,0.0280900002,0.1185000017,8.1475000381,0.1092000008,1,68.519798279,0.0314900018,forage,,,,
1,201,-0.220500007,17.340900421,0.0820199996,-0.054299999,9.0399999619,0.1854600012,-0.38319999,7.0675997734,0.1726900041,0.2569000125,14.32199955,0.0761900023,1,43.736000061,0.0280799996,0.1181000024,8.1592998505,0.1091900021,1,68.569900513,0.0314799994,forage,,,,
1,202,-0.222000003,17.340200424,0.0820100009,-0.054699998,9.0327997208,0.1855800003,-0.383899987,7.0627999306,0.1727100015,0.2560000122,14.326000214,0.0762000009,1,43.756900787,0.0280799996,0.1177000031,8.170999527,0.1091699973,1,68.619903564,0.0314700007,forage,,,,
1,203,-0.223499998,17.339500427,0.0819900036,-0.055100001,9.0256004333,0.1856999993,-0.384499997,7.0580000877,0.1727299988,0.2549999952,14.329999924,0.0762099996,1,43.777698517,0.0280799996,0.1172999963,8.1826000214,0.1091499999,1,68.669799805,0.0314700007,forage,,,,
1,204,-0.225099996,17.338699341,0.0819699988,-0.055500001,9.0184001923,0.1858199984,-0.385199994,7.0531997681,0.1727499962,0.2540000081,14.333999634,0.0762199983,1,43.798301697,0.0280699991,0.116899997,8.1941995621,0.1091400012,1,68.719497681,0.0314599983,forage,,,,
1,205,-0.226600006,17.337799072,0.0819600001,-0.0559,9.0111999512,0.1859299988,-0.385800004,7.0483999252,0.1727699935,0.2529999912,14.337900162,0.076229997,1,43.81880188,0.0280699991,0.1164999977,8.2058000565,0.1091300026,1,68.769096375,0.0314499997,forage,,,,
1,206,-0.228100002,17.336900711,0.0819400027,-0.056299999,9.0039997101,0.1860499978,-0.386400014,7.0436000824,0.1727900058,0.2520999908,14.3416996,0.076229997,1,43.839298248,0.0280699991,0.1160999984,8.217300415,0.1091099977,1,68.818603516,0.031440001,forage,,,,
1,207,-0.229499996,17.335899353,0.0819299966,-0.056699999,8.9968004227,0.1861699969,-0.387100011,7.0388998985,0.1728100032,0.2511000037,14.345600128,0.0762400031,1,43.859600067,0.0280600004,0.115699999,8.2286996841,0.1090999991,1,68.867897034,0.031440001,forage,,,,
